K,active_count,bridge_sequence,bridge_serialized_bits,certificate_kind,certificate_status,coefficient_span,compiler,compiler_class,cx,delta_over_pi,density_realized,density_requested,depth,design_index,error_budget,formal_theorem_evidence,gates,input_ir_bytes,ir_bytes,m,memory_cap_bytes,n,output_ir_bytes,output_serialized_bits,r,representation,representation_sha256,rss_peak_bytes,runtime_s,schedule,seed,serialized_input_bits,status,target_id,timeout_s,wall_runtime_s,x_distribution
4,9,"decode codec -> exact support table -> {cx,rz} lowering",7352,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,18,1/16,0.75,0.75,9,6,0,True,27,919,919,12,2147483648,13,459,3672,2,round_robin_flat,3ad2b00a30955e6bec1cd19fbb036f10efe6fb3c6cdb3ac63f8fb5cc9bad6aa0,74022912,0.085056,round_robin_flat,20260802,1504,completed,ux-39c437e13abbd91c,30.0,0.1483,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",7352,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,26,1/16,0.75,0.75,21,6,0,False,113,919,1628,12,2147483648,13,1628,13024,2,round_robin_flat,3ad2b00a30955e6bec1cd19fbb036f10efe6fb3c6cdb3ac63f8fb5cc9bad6aa0,157286400,0.394699,round_robin_flat,20260802,1504,completed,ux-39c437e13abbd91c,30.0,0.511464,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,semantic_aggregate,74275b799ea8dc79e45ba6e96535bbc0146099956031a1464a343d3df4c80605,74219520,0.121422,semantic_aggregate,20260802,872,completed,ux-39c437e13abbd91c,30.0,0.198988,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",3672,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,32,1/16,0.75,0.75,34,6,0,False,149,459,1563,12,2147483648,13,1563,12504,2,semantic_aggregate,74275b799ea8dc79e45ba6e96535bbc0146099956031a1464a343d3df4c80605,109969408,0.211971,semantic_aggregate,20260802,872,completed,ux-39c437e13abbd91c,30.0,0.298107,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,semantic_aggregate,74275b799ea8dc79e45ba6e96535bbc0146099956031a1464a343d3df4c80605,77545472,0.097426,semantic_aggregate,20260802,872,completed,ux-39c437e13abbd91c,30.0,0.173113,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"decode codec -> exact support table -> {cx,rz} lowering",3672,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,18,1/16,0.75,0.75,9,6,0,True,27,459,459,12,2147483648,13,459,3672,2,semantic_aggregate,74275b799ea8dc79e45ba6e96535bbc0146099956031a1464a343d3df4c80605,73990144,0.084888,semantic_aggregate,20260802,872,completed,ux-39c437e13abbd91c,30.0,0.145102,"uniform on {1,...,K-1} over an exact-size uniform support sample"
4,9,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",3672,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,26,1/16,0.75,0.75,21,6,0,False,113,459,1628,12,2147483648,13,1628,13024,2,semantic_aggregate,74275b799ea8dc79e45ba6e96535bbc0146099956031a1464a343d3df4c80605,157384704,0.39123,semantic_aggregate,20260802,872,completed,ux-39c437e13abbd91c,30.0,0.516776,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",11128,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/32,1.0,1.0,72,7,0,True,72,1391,1391,24,2147483648,25,1391,11128,4,bridge_qasm2,35fb7dd6b9cc1a1a5cb6e0a47af7f1fbfd8cacfeea730a9852c63fa67cab4cbb,74219520,0.086165,bridge_qasm2,20260803,11128,completed,ux-6a0e169553425211,30.0,0.147008,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",11128,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,600,1/32,1.0,1.0,1000,7,0,False,1922,1391,21246,24,2147483648,25,21246,169968,4,bridge_qasm2,35fb7dd6b9cc1a1a5cb6e0a47af7f1fbfd8cacfeea730a9852c63fa67cab4cbb,111919104,0.464259,bridge_qasm2,20260803,11128,completed,ux-6a0e169553425211,30.0,0.559478,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",11128,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,48,1/32,1.0,1.0,72,7,0,True,72,1391,1391,24,2147483648,25,1391,11128,4,bridge_qasm2,35fb7dd6b9cc1a1a5cb6e0a47af7f1fbfd8cacfeea730a9852c63fa67cab4cbb,74776576,0.097586,bridge_qasm2,20260803,11128,completed,ux-6a0e169553425211,30.0,0.151141,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"decode codec -> exact support table -> {cx,rz} lowering",11128,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/32,1.0,1.0,72,7,0,True,72,1391,1391,24,2147483648,25,1391,11128,4,bridge_qasm2,35fb7dd6b9cc1a1a5cb6e0a47af7f1fbfd8cacfeea730a9852c63fa67cab4cbb,73957376,0.088607,bridge_qasm2,20260803,11128,completed,ux-6a0e169553425211,30.0,0.145983,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",11128,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,348,1/32,1.0,1.0,319,7,0,False,522,1391,8016,24,2147483648,25,8016,64128,4,bridge_qasm2,35fb7dd6b9cc1a1a5cb6e0a47af7f1fbfd8cacfeea730a9852c63fa67cab4cbb,159055872,0.461812,bridge_qasm2,20260803,11128,completed,ux-6a0e169553425211,30.0,0.570428,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/32,1.0,1.0,72,7,0,True,72,5589,5589,24,2147483648,25,1391,11128,4,contiguous_flat,5fd5d0610dbf236853b27c02103a371c1a1425a3c4710efec71f598a7850cdf4,74235904,0.087486,contiguous_flat,20260803,7688,completed,ux-6a0e169553425211,30.0,0.148808,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",44712,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,600,1/32,1.0,1.0,1000,7,0,False,1922,5589,21246,24,2147483648,25,21246,169968,4,contiguous_flat,5fd5d0610dbf236853b27c02103a371c1a1425a3c4710efec71f598a7850cdf4,111935488,0.483814,contiguous_flat,20260803,7688,completed,ux-6a0e169553425211,30.0,0.567222,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,48,1/32,1.0,1.0,72,7,0,True,72,5589,5589,24,2147483648,25,1391,11128,4,contiguous_flat,5fd5d0610dbf236853b27c02103a371c1a1425a3c4710efec71f598a7850cdf4,74727424,0.09812,contiguous_flat,20260803,7688,completed,ux-6a0e169553425211,30.0,0.151652,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"decode codec -> exact support table -> {cx,rz} lowering",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/32,1.0,1.0,72,7,0,True,72,5589,5589,24,2147483648,25,1391,11128,4,contiguous_flat,5fd5d0610dbf236853b27c02103a371c1a1425a3c4710efec71f598a7850cdf4,74137600,0.087322,contiguous_flat,20260803,7688,completed,ux-6a0e169553425211,30.0,0.149306,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",44712,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,348,1/32,1.0,1.0,319,7,0,False,522,5589,8016,24,2147483648,25,8016,64128,4,contiguous_flat,5fd5d0610dbf236853b27c02103a371c1a1425a3c4710efec71f598a7850cdf4,159465472,0.470619,contiguous_flat,20260803,7688,completed,ux-6a0e169553425211,30.0,0.597803,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",22472,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/32,1.0,1.0,72,7,0,True,72,2809,2809,24,2147483648,25,1391,11128,4,locally_folded,811f3477985729331a9c33cf6b49d50dc5262d303e8175a95178d3c35b396514,74285056,0.086015,locally_folded,20260803,3648,completed,ux-6a0e169553425211,30.0,0.150724,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",22472,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,600,1/32,1.0,1.0,1000,7,0,False,1922,2809,21246,24,2147483648,25,21246,169968,4,locally_folded,811f3477985729331a9c33cf6b49d50dc5262d303e8175a95178d3c35b396514,112017408,0.47074,locally_folded,20260803,3648,completed,ux-6a0e169553425211,30.0,0.561032,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",22472,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,48,1/32,1.0,1.0,72,7,0,True,72,2809,2809,24,2147483648,25,1391,11128,4,locally_folded,811f3477985729331a9c33cf6b49d50dc5262d303e8175a95178d3c35b396514,77676544,0.097367,locally_folded,20260803,3648,completed,ux-6a0e169553425211,30.0,0.172323,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"decode codec -> exact support table -> {cx,rz} lowering",22472,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/32,1.0,1.0,72,7,0,True,72,2809,2809,24,2147483648,25,1391,11128,4,locally_folded,811f3477985729331a9c33cf6b49d50dc5262d303e8175a95178d3c35b396514,74104832,0.084916,locally_folded,20260803,3648,completed,ux-6a0e169553425211,30.0,0.148431,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",22472,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,348,1/32,1.0,1.0,319,7,0,False,522,2809,8016,24,2147483648,25,8016,64128,4,locally_folded,811f3477985729331a9c33cf6b49d50dc5262d303e8175a95178d3c35b396514,159399936,0.465309,locally_folded,20260803,3648,completed,ux-6a0e169553425211,30.0,0.57477,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",42088,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/32,1.0,1.0,72,7,0,True,72,5261,5261,24,2147483648,25,1391,11128,4,masked_share_flat,87007659532cb5d01d00404758371cff0fa9dbdc6769968bdb1e1333f0da4024,74219520,0.087072,masked_share_flat,20260803,7128,completed,ux-6a0e169553425211,30.0,0.147257,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",42088,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,600,1/32,1.0,1.0,1000,7,0,False,1922,5261,21246,24,2147483648,25,21246,169968,4,masked_share_flat,87007659532cb5d01d00404758371cff0fa9dbdc6769968bdb1e1333f0da4024,112230400,0.511823,masked_share_flat,20260803,7128,completed,ux-6a0e169553425211,30.0,0.61154,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",42088,pyzx_rewrite_identity_diagnostic,inconclusive,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,182,1/32,1.0,1.0,122,7,0,False,422,5261,7484,24,2147483648,25,7484,59872,4,masked_share_flat,87007659532cb5d01d00404758371cff0fa9dbdc6769968bdb1e1333f0da4024,112640000,0.275132,masked_share_flat,20260803,7128,certificate_unsupported,ux-6a0e169553425211,30.0,0.363693,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"decode codec -> exact support table -> {cx,rz} lowering",42088,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/32,1.0,1.0,72,7,0,True,72,5261,5261,24,2147483648,25,1391,11128,4,masked_share_flat,87007659532cb5d01d00404758371cff0fa9dbdc6769968bdb1e1333f0da4024,74137600,0.086335,masked_share_flat,20260803,7128,completed,ux-6a0e169553425211,30.0,0.151606,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",42088,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,358,1/32,1.0,1.0,323,7,0,False,547,5261,8445,24,2147483648,25,8445,67560,4,masked_share_flat,87007659532cb5d01d00404758371cff0fa9dbdc6769968bdb1e1333f0da4024,159449088,0.475716,masked_share_flat,20260803,7128,completed,ux-6a0e169553425211,30.0,0.59037,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/32,1.0,1.0,72,7,0,True,72,5589,5589,24,2147483648,25,1391,11128,4,random_commuting_order,723ae7526f817cf3b234c36871d7ebdf4361d839c06e29883b8d29273391f00f,74203136,0.087356,random_commuting_order,20260803,7744,completed,ux-6a0e169553425211,30.0,0.151753,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",44712,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,600,1/32,1.0,1.0,1000,7,0,False,1922,5589,21246,24,2147483648,25,21246,169968,4,random_commuting_order,723ae7526f817cf3b234c36871d7ebdf4361d839c06e29883b8d29273391f00f,112066560,0.499475,random_commuting_order,20260803,7744,completed,ux-6a0e169553425211,30.0,0.580456,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,146,1/32,1.0,1.0,36,7,0,True,219,5589,5589,24,2147483648,25,4248,33984,4,random_commuting_order,723ae7526f817cf3b234c36871d7ebdf4361d839c06e29883b8d29273391f00f,77496320,0.099777,random_commuting_order,20260803,7744,completed,ux-6a0e169553425211,30.0,0.171299,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"decode codec -> exact support table -> {cx,rz} lowering",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/32,1.0,1.0,72,7,0,True,72,5589,5589,24,2147483648,25,1391,11128,4,random_commuting_order,723ae7526f817cf3b234c36871d7ebdf4361d839c06e29883b8d29273391f00f,74153984,0.086686,random_commuting_order,20260803,7744,completed,ux-6a0e169553425211,30.0,0.171961,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",44712,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,348,1/32,1.0,1.0,319,7,0,False,522,5589,8016,24,2147483648,25,8016,64128,4,random_commuting_order,723ae7526f817cf3b234c36871d7ebdf4361d839c06e29883b8d29273391f00f,159678464,0.468233,random_commuting_order,20260803,7744,completed,ux-6a0e169553425211,30.0,0.593527,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/32,1.0,1.0,72,7,0,True,72,5589,5589,24,2147483648,25,1391,11128,4,round_robin_flat,0722f816b9ea399430e9b7e928a96963d6c64b9019f09e80c316c16ce5d1121e,74235904,0.087334,round_robin_flat,20260803,7696,completed,ux-6a0e169553425211,30.0,0.151053,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",44712,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,600,1/32,1.0,1.0,1000,7,0,False,1922,5589,21246,24,2147483648,25,21246,169968,4,round_robin_flat,0722f816b9ea399430e9b7e928a96963d6c64b9019f09e80c316c16ce5d1121e,112099328,0.555396,round_robin_flat,20260803,7696,completed,ux-6a0e169553425211,30.0,0.645337,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,192,1/32,1.0,1.0,90,7,0,True,288,5589,5589,24,2147483648,25,5589,44712,4,round_robin_flat,0722f816b9ea399430e9b7e928a96963d6c64b9019f09e80c316c16ce5d1121e,77758464,0.101975,round_robin_flat,20260803,7696,completed,ux-6a0e169553425211,30.0,0.169173,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"decode codec -> exact support table -> {cx,rz} lowering",44712,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/32,1.0,1.0,72,7,0,True,72,5589,5589,24,2147483648,25,1391,11128,4,round_robin_flat,0722f816b9ea399430e9b7e928a96963d6c64b9019f09e80c316c16ce5d1121e,74055680,0.086142,round_robin_flat,20260803,7696,completed,ux-6a0e169553425211,30.0,0.145373,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",44712,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,348,1/32,1.0,1.0,319,7,0,False,522,5589,8016,24,2147483648,25,8016,64128,4,round_robin_flat,0722f816b9ea399430e9b7e928a96963d6c64b9019f09e80c316c16ce5d1121e,159612928,0.467223,round_robin_flat,20260803,7696,completed,ux-6a0e169553425211,30.0,0.57487,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",11128,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/32,1.0,1.0,72,7,0,True,72,1391,1391,24,2147483648,25,1391,11128,4,semantic_aggregate,d36df12ddf2172c825031645e419c2a547d49a49105fa250ea4dab579e977e3f,74268672,0.08583,semantic_aggregate,20260803,1952,completed,ux-6a0e169553425211,30.0,0.15165,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",11128,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,600,1/32,1.0,1.0,1000,7,0,False,1922,1391,21246,24,2147483648,25,21246,169968,4,semantic_aggregate,d36df12ddf2172c825031645e419c2a547d49a49105fa250ea4dab579e977e3f,111951872,0.470241,semantic_aggregate,20260803,1952,completed,ux-6a0e169553425211,30.0,0.567953,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",11128,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,48,1/32,1.0,1.0,72,7,0,True,72,1391,1391,24,2147483648,25,1391,11128,4,semantic_aggregate,d36df12ddf2172c825031645e419c2a547d49a49105fa250ea4dab579e977e3f,75268096,0.096563,semantic_aggregate,20260803,1952,completed,ux-6a0e169553425211,30.0,0.151424,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"decode codec -> exact support table -> {cx,rz} lowering",11128,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/32,1.0,1.0,72,7,0,True,72,1391,1391,24,2147483648,25,1391,11128,4,semantic_aggregate,d36df12ddf2172c825031645e419c2a547d49a49105fa250ea4dab579e977e3f,74170368,0.085222,semantic_aggregate,20260803,1952,completed,ux-6a0e169553425211,30.0,0.14859,"uniform on {1,...,K-1} over an exact-size uniform support sample"
8,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",11128,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,348,1/32,1.0,1.0,319,7,0,False,522,1391,8016,24,2147483648,25,8016,64128,4,semantic_aggregate,d36df12ddf2172c825031645e419c2a547d49a49105fa250ea4dab579e977e3f,159318016,0.466551,semantic_aggregate,20260803,1952,completed,ux-6a0e169553425211,30.0,0.588083,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",11256,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/64,0.5,0.5,9,8,0,True,72,1407,1407,48,2147483648,49,1407,11256,8,bridge_qasm2,1e75d14337436b10904e62662f5cc85b2f780c7629c76a0e814d0aa1d11ad03b,74334208,0.086003,bridge_qasm2,20260804,11256,completed,ux-d811ab99264bd7fe,30.0,0.146887,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",11256,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,76,1/64,0.5,0.5,34,8,0,False,374,1407,4221,48,2147483648,49,4221,33768,8,bridge_qasm2,1e75d14337436b10904e62662f5cc85b2f780c7629c76a0e814d0aa1d11ad03b,110395392,0.256912,bridge_qasm2,20260804,11256,completed,ux-d811ab99264bd7fe,30.0,0.343952,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",11256,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,48,1/64,0.5,0.5,9,8,0,True,72,1407,1407,48,2147483648,49,1407,11256,8,bridge_qasm2,1e75d14337436b10904e62662f5cc85b2f780c7629c76a0e814d0aa1d11ad03b,77463552,0.098001,bridge_qasm2,20260804,11256,completed,ux-d811ab99264bd7fe,30.0,0.167479,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"decode codec -> exact support table -> {cx,rz} lowering",11256,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",semantic_reference,instrumented semantic reference,48,1/64,0.5,0.5,9,8,0,True,72,1407,1407,48,2147483648,49,1407,11256,8,bridge_qasm2,1e75d14337436b10904e62662f5cc85b2f780c7629c76a0e814d0aa1d11ad03b,74285056,0.085732,bridge_qasm2,20260804,11256,completed,ux-d811ab99264bd7fe,30.0,0.149929,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"QASM2 -> TKET DecomposeBoxes/PauliSimp -> {cx,rz,h}",11256,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",tket_paulisimp,external Pauli-network/global semantic,72,1/64,0.5,0.5,21,8,0,False,390,1407,5925,48,2147483648,49,5925,47400,8,bridge_qasm2,1e75d14337436b10904e62662f5cc85b2f780c7629c76a0e814d0aa1d11ad03b,158990336,0.425911,bridge_qasm2,20260804,11256,completed,ux-d811ab99264bd7fe,30.0,0.538086,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"QASM2 -> exact parity/phase table -> {cx,rz} lowering",90824,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",phase_polynomial_reference,instrumented global phase table,48,1/64,0.5,0.5,9,8,0,True,72,11353,11353,48,2147483648,49,1407,11256,8,contiguous_flat,88f88c4cd521c8d4b8093a3d283fc463cb7a115db9e13dbbe2b89216c68d2598,74416128,0.089649,contiguous_flat,20260804,15376,completed,ux-d811ab99264bd7fe,30.0,0.164554,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"QASM2 -> ZX graph/full_reduce/extract_circuit -> {cx,rz,h}",90824,pyzx_rewrite_identity_diagnostic,passed,"[0,pi/4); no 2pi target wraparound",pyzx_full_reduce,external ZX/global-IR semantic,76,1/64,0.5,0.5,34,8,0,False,374,11353,11353,48,2147483648,49,4221,33768,8,contiguous_flat,88f88c4cd521c8d4b8093a3d283fc463cb7a115db9e13dbbe2b89216c68d2598,110493696,0.289895,contiguous_flat,20260804,15376,completed,ux-d811ab99264bd7fe,30.0,0.370371,"uniform on {1,...,K-1} over an exact-size uniform support sample"
16,24,"QASM2 -> qiskit transpile opt3 -> {cx,rz,h}",90824,exact_cnot_rz,passed,"[0,pi/4); no 2pi target wraparound",qiskit_opt3,configured local/preset diagnostic,48,1/64,0.5,0.5,9,8,0,True,72,11353,11353,48,2147483648,49,1411,11288,8,contiguous_flat,88f88c4cd521c8d4b8093a3d283fc463cb7a115db9e13dbbe2b89216c68d2598,77922304,0.10133,contiguous_flat,20260804,15376,completed,ux-d811ab99264bd7fe,30.0,0.171874,"uniform on {1,...,K-1} over an exact-size uniform support sample"
